iata,icao,unlocode,place_id,place_name,place_region,place_country
SSO,SNLO,,3448616,São Lourenço,Minas Gerais,BR
SSP,,,2157135,Moojeeba,Queensland,AU
SSQ,,CASSQ,6050194,La Sarre,Quebec,CA
SSR,NVSH,VUSSR,2137623,Abwatunbuliva,Penama,VU
SSS,,PGSSS,8439809,Sumpanam,Morobe,PG
SST,SAZL,ARSST,3428123,Santa Teresita,Buenos Aires,AR
SSW,,USSSW,5807409,Prevost,Washington,US
SSX,,,8986154,Inyati,Mpumalanga,ZA
SSY,FNBC,AOSSY,2239520,Mbanza Congo,Zaire,AO
SSZ,SBST,BRSSZ,3445142,Vicente de Carvalho,São Paulo,BR
STA,EKVJ,DKSTA,2613715,Skjern,Central Jutland,DK
STB,SVSZ,VESTB,3636049,Las Delicias,Zulia,VE
STC,KSTC,USSTC,5044407,Saint Cloud,Minnesota,US
STD,SVSO,VESTD,3627025,Santo Domingo,Táchira,VE
STE,KSTE,USSTE,5274644,Stevens Point,Wisconsin,US
STF,,AUSTF,8348262,Erub Island,Queensland,AU
STG,PAPB,USSTG,5873184,Saint George,Alaska,US
STH,YSMR,,2148073,Strathmore,Victoria,AU
STI,MDST,,3492914,Santiago de los Caballeros,Santiago,DO
STJ,KSTJ,USSTJ,4407010,Saint Joseph,Missouri,US
STK,,USSTK,5582392,Sterling,Colorado,US
STL,KSTL,USSTL,4407066,St Louis,Missouri,US
STM,SBSN,BRSTM,3389353,Santarém,Pará,BR
STN,EGSS,GBSTN,2643743,London,England,GB
STP,KSTP,USSTP,5037649,Minneapolis,Minnesota,US
STQ,KOYM,USSTQ,5195797,Kaulmont,Pennsylvania,US
STR,EDDS,DESTR,2825297,Stuttgart,Baden-Württemberg,DE
STS,KSTS,USSTS,5393287,Santa Rosa,California,US
STT,TIST,VISTT,4795160,Adelphi,Saint Thomas Island,VI
STV,VASU,,1264505,Magdala,Gujarat,IN
STW,URMT,,487846,Stavropol,Stavropol'skiy,RU
STX,TISX,VISTX,4795479,Christiansted,Saint Croix Island,VI
STY,SUSO,UYSTY,3440714,Salto,Salto,UY
STZ,SWST,BRSTZ,3449767,Santa Terezinha,Mato Grosso,BR
SUA,KSUA,USSUA,4174201,Stuart,Florida,US
SUB,WARR,IDSUB,1625822,Surabaya,East Java,ID
SUD,KSUD,,4552361,Stroud,Oklahoma,US
SUE,KSUE,USSUE,5274867,Sturgeon Bay,Wisconsin,US
SUF,LICA,ITSUF,6534232,Lamezia Terme,Calabria,IT
SUG,RPMS,PHSUG,1685218,Surigao,Caraga,PH
SUI,UGSS,GESUI,611847,Sukhumi,Abkhazia,GE
SUJ,LRSM,ROSUJ,667873,Satu Mare,Satu Mare,RO
SUK,,,2027042,Batagay-Alyta,Sakha,RU
SUL,OPSU,PKSUL,11019477,SUI,Balochistān,PK
SUM,KSMS,,4597948,Sumter,South Carolina,US
SUN,KSUN,USSUN,5594956,Hailey,Idaho,US
SUO,,USSUO,5755337,Sunriver,Oregon,US
SUP,WART,IDSUP,8384315,Pasarkayu,East Java,ID
SUQ,SESC,ECSUQ,3650956,Sucúa,Morona-Santiago,EC
SUR,,CASUR,11152652,Summer Beaver,Ontario,CA
SUS,KSUS,USSUS,4407066,St Louis,Missouri,US
SUT,HTSU,TZSUT,149703,Sumbawanga,Rukwa,TZ
SUU,KSUU,USSUU,5347335,Fairfield,California,US
SUV,NFNA,FJSUV,2200826,Nausori,Central,FJ
SUW,KSUW,USSUW,5275191,Superior,Wisconsin,US
SUX,KSUX,USSUX,4876523,Sioux City,Iowa,US
SUY,UENS,,2015913,Suntar,Sakha,RU
SUZ,AYHG,PGSUZ,2096433,Haelogo,Central Province,PG
SVA,PASA,USSVA,5873445,Savoonga,Alaska,US
SVB,FMNS,MGSVB,1056899,Sambava,Sava,MG
SVC,KSVC,USSVC,5491487,Silver City,New Mexico,US
SVD,TVSV,VCSVD,3577887,Kingstown,Saint George,VC
SVE,KSVE,USSVE,5572400,Susanville,California,US
SVF,DBBS,BJSVF,2391893,Savé,Collines,BJ
SVG,ENZV,NOSVG,3137115,Stavanger,Rogaland,NO
SVH,KSVH,USSVH,4493316,Statesville,North Carolina,US
SVI,SKSV,COSVI,3668290,San Vicente del Caguán,Caquetá,CO
SVJ,ENSH,NOSVJ,3135020,Svolvær,Nordland,NO
SVK,,BZSVK,3581040,Silver Creek Camp,Stann Creek,BZ
SVL,EFSA,FISVL,637292,Savonlinna,Southern Savonia,FI
SVM,,AUSVM,8310773,Saint Pauls,Queensland,AU
SVN,KSVN,,4221552,Savannah,Georgia,US
SVO,UUEE,RUSVO,524901,Moscow,Moscow,RU
SVP,FNKU,AOSVP,3348078,Cuito,Bíe,AO
SVQ,LEZL,ESSVQ,2510911,Seville,Andalusia,ES
SVR,BGSV,,1821993,Svay Rieng,Svay Rieng,KH
SVS,,USSVS,5875188,Stevens Village,Alaska,US
SVT,FBSV,BWSVT,933702,Kakoaka,,BW
SVU,NFNS,FJSVU,2198520,Savusavu,Northern,FJ
SVV,,VESVV,3643396,El Descanso,Bolívar,VE
SVW,PASV,USSVW,5867390,Lime Village,Alaska,US
SVX,USSS,,1486209,Yekaterinburg,Sverdlovsk,RU
SVY,,SBSVY,2103527,Sesepi,,SB
SVZ,SVSA,VESVZ,3628549,San Antonio del Táchira,Táchira,VE
SWA,ZGOW,,1797121,Jieyang,Guangdong,CN
SWB,,AUSWB,2073963,Cooglegong,Western Australia,AU
SWC,YSWL,AUSWC,2148431,Stawell,Victoria,AU
SWD,PAWD,USSWD,5873776,Seward,Alaska,US
SWE,AYSM,PGSWE,2086499,Siwea,Morobe,PG
SWF,KSWF,USSWF,5128654,Newburgh,New York,US
SWH,YSWH,AUSWH,2147756,Swan Hill,Victoria,AU
SWJ,NVSX,VUSWJ,2134157,Wintua,Malampa,VU
SWO,KSWO,USSWO,4552215,Stillwater,Oklahoma,US
SWP,FYSM,NASWP,3352844,Swakopmund,Erongo,NA
SWQ,WRRS,IDSWQ,1626185,Sumbawa Besar,West Nusa Tenggara,ID
SWR,,PGSWR,8439809,Sumpanam,Morobe,PG
SWS,EGFH,GBSWA,2636432,Swansea,Wales,GB
SWT,UNSS,RUSWT,1490796,Strezhevoy,Tomsk,RU
SWU,RKSW,KRSWU,6575883,Seryui-dong,Gyeonggi-do,KR
SWV,UHMW,,2125693,Evensk,Magadan,RU
SWW,KSWW,USSWW,5531968,Sweetwater,Texas,US
SWX,FBSW,BWSWX,933077,Shakawe,North-West,BW
SWY,WMBA,MYSWY,1735453,Sitiawan,Perak,MY
SXB,LFST,FRSXB,2973783,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,FR
SXC,KAVX,,5325305,Avalon,California,US
SXE,YMES,AUSXE,2150615,Sale,Victoria,AU
SXF,EDDB,DESXF,2950159,Berlin,Berlin,DE
SXG,FLSN,ZMSXG,898947,Senanga,Western,ZM
SXI,OIBS,IRSXI,400747,Abū Mūsā,Hormozgan,IR
SXJ,ZWSS,CNSXJ,1529214,Shanshan,Xinjiang Uyghur Autonomous Region,CN
SXK,WAPI,IDSXK,1628501,Saumlaki,Maluku,ID
SXL,EISG,IESXL,2961423,Sligo,Connaught,IE
SXM,TNCM,SXSXM,6957290,Simpson Bay,,SX
SXN,FBSN,BWSXN,933790,Dukwe,North-East,BW
SXO,SWFX,BRSXO,6318414,São Félix do Araguaia,Mato Grosso,BR
SXP,,USSXP,5870498,Nunam Iqua,Alaska,US
SXQ,PASX,USSXQ,5874678,Soldotna,Alaska,US
SXR,VISR,INSXR,1255634,Srinagar,Kashmir,IN
SXS,WBKH,,1733998,Kampong Sabahat,Sabah,MY
SXT,WMAN,MYSXT,1767457,Kampung Lik,Pahang,MY
SXU,HASD,ETSXU,328247,Sodo,"Southern Nations, Nationalities, and People's Region",ET
SXV,VOSM,INSXV,1261049,Omalur,Tamil Nadu,IN
SXX,SNFX,,3388847,São Félix do Xingu,Pará,BR
SXY,,USSXY,5138113,Sidney,New York,US
SXZ,LTCL,TRSXZ,300822,Siirt,Siirt,TR
SYA,PASY,USSYA,7262944,Attu Station,Alaska,US
SYD,YSSY,,2147714,Sydney,New South Wales,AU
SYE,OYSH,YESYE,71334,Sa'dah,Şa‘dah,YE
SYH,,NPSYH,1283011,Namche Bazar,Eastern Region,NP
SYI,KSYI,USSYI,4657077,Shelbyville,Tennessee,US
SYJ,OIKY,,114259,Sīrjān,Kerman,IR
SYK,BIST,,3412888,Stykkisholmur,West,IS
SYL,KSYL,USSYL,5392448,San Miguel,California,US
SYM,ZPSM,,1794209,Simao,Yunnan,CN
SYN,KSYN,USSYN,5048549,Stanton,Minnesota,US
SYO,RJSY,,10630004,Shonai,Yamagata,JP
SYP,MPSA,PASYP,3701117,Santiago,Veraguas,PA
SYQ,MRPV,,3621849,San José,San José,CR
SYR,KSYR,USSYR,5140405,Syracuse,New York,US
SYS,UERS,,2017155,Saskylakh,Sakha,RU
SYT,LFLN,,2976553,Saint-Yan,Bourgogne-Franche-Comté,FR
SYU,YWBS,AUSYU,8310785,Warraber,Queensland,AU
SYW,OPSN,PKSYW,1365007,Aktar,Sindh,PK
SYX,ZJSY,CNSYX,1796556,Sanya,Hainan,CN
SYY,EGPO,GBSTO,2636790,Stornoway,Scotland,GB
SYZ,OISS,IRSYZ,115019,Shiraz,Fars,IR
SZA,FNSO,AOSZA,2236967,Soio,Zaire,AO
SZB,WMSA,MYSZB,1771023,Kampung Baru Subang,Selangor,MY
SZE,,,6913519,Semera,Āfar,ET
SZF,LTFH,TRSSX,740264,Samsun,Samsun,TR
SZG,LOWS,ATSZG,2766824,Salzburg,Salzburg,AT
SZI,,KZSZI,1517060,Zaysan,East Kazakhstan,KZ
SZJ,MUSN,CUSZJ,3536192,Siguanea,Isla de la Juventud,CU
SZK,FASZ,ZASZK,954955,Skukuza,Mpumalanga,ZA
SZL,KSZL,USSZL,4393816,Knob Noster,Missouri,US
SZM,,NASZM,11048944,Sesriem,Hardap,NA
SZP,KSZP,USSZP,5393245,Santa Paula,California,US
SZR,,,726848,Stara Zagora,Stara Zagora,BG
SZS,NZRC,NZSZS,2190349,Oban,Southland,NZ
SZT,MMSC,MXSZT,3519537,San Cristóbal de las Casas,Chiapas,MX
SZU,,MLSZU,2451472,Ségou,Ségou,ML
SZV,ZSSZ,,1886760,Suzhou,Jiangsu,CN
SZW,,,2834282,Schwerin,Mecklenburg-Vorpommern,DE
SZX,ZGSZ,CNSZX,1795565,Shenzhen,Guangdong,CN
SZY,EPSY,PLSZY,757152,Szymany,Warmian-Masurian Voivodeship,PL
SZZ,EPSC,PLSZZ,3098966,Goleniów,West Pomeranian Voivodeship,PL
TAB,TTCP,TTTAB,3573703,Scarborough,Tobago,TT
TAC,RPVA,PHTAC,1684712,Tacloban,Eastern Visayas,PH
TAD,KTAD,USTAD,5442007,Trinidad,Colorado,US
TAE,RKTN,KRTAE,1835329,Daegu,Daegu,KR
TAF,DAOL,,2485926,Oran,Oran,DZ
TAG,RPVT,PHTAG,1684497,Tagbilaran,Central Visayas,PH
TAH,NVVW,VUTAH,2136243,Looutel,Tafea,VU
TAI,OYTZ,YETAI,70225,Ta‘izz,Ta‘izz,YE
TAJ,,,2101169,Aitape,Sandaun,PG
TAK,RJOT,JPTAK,1851100,Takamatsu,Kagawa,JP
TAL,PATA,USTAL,5875808,Tanana,Alaska,US
TAM,MMTM,MXTAM,3516355,Tampico,Tamaulipas,MX
TAO,ZSQD,CNTAO,1797929,Qingdao,Shandong,CN
TAP,MMTP,MXTAP,3516266,Tapachula,Chiapas,MX
TAQ,YTAR,AUTAQ,2060593,Tarcoola,South Australia,AU
TAR,LIBG,,3175773,Grottaglie,Apulia,IT
TAS,UTTT,UZTAS,1512569,Tashkent,Toshkent Shahri,UZ
TAT,LZTT,SKTAT,723846,Poprad,Prešovský,SK
TAV,,ASTAV,5881396,Lumā,Manu'a,AS
TAW,SUTB,UYTAW,3441051,Echeverry,Tacuarembó,UY
TAX,,IDTAX,8044180,Panto,North Maluku,ID
TAY,EETU,EETAY,588335,Tartu,Tartu,EE
TAZ,UTAT,TMTAZ,601734,Daşoguz,Daşoguz,TM
TBB,VVTH,VNTBB,1563281,Tuy Hòa,Phú Yên,VN
TBC,,USTBC,5318279,Tuba City,Arizona,US
TBD,,COTBD,3667070,Timbiquí,Cauca,CO
TBF,NGTE,KITBF,7576554,Tauma Village,Gilbert Islands,KI
TBG,AYTB,PGTBG,8520810,Tabubil,Western Province,PG
TBH,RPVU,PHTBH,1691538,Romblon,Mimaropa,PH
TBI,MYCB,BSTBI,3571818,New Bight,Cat Island,BS
TBJ,DTKA,TNTBJ,2464871,Tabarka,Jundūbah,TN
TBK,YTBR,AUTBK,8310781,Timber Creek,Northern Territory,AU
TBM,,IDTBM,9405294,Halimaung Jaya (F-3),Central Kalimantan,ID
TBN,KTBN,USTBN,7259265,Fort Leonard Wood,Missouri,US
TBO,HTTB,TZTBO,149658,Tabora,Tabora,TZ
TBP,SPME,PETBP,3691148,Tumbes,Tumbes,PE
TBR,,USTBR,4224413,Statesboro,Georgia,US
TBS,UGTB,GETBS,611717,Tbilisi,T'bilisi,GE
TBT,SBTT,BRTBT,3662075,Tabatinga,Amazonas,BR
TBU,NFTF,TOTBU,4032402,Nuku‘alofa,Tongatapu,TO
TBW,UUOT,RUTBW,484646,Tambov,Tambov,RU
TBY,FBTS,BWTBY,932987,Tshabong,Kgalagadi,BW
TBZ,OITT,IRTBZ,113646,Tabriz,East Azerbaijan,IR
TCA,YDTC,AUTCA,2060436,Tennant Creek,Northern Territory,AU
TCB,MYAT,BSTCB,7535668,Treasure Cay,,BS
TCC,KTCC,USTCC,5495360,Tucumcari,New Mexico,US
TCD,,COTCD,3667410,Tarapacá,Amazonas,CO
TCE,LRTC,ROTCE,664518,Tulcea,Tulcea,RO
TCG,ZWTC,CNTCG,1529167,Tacheng,Xinjiang Uyghur Autonomous Region,CN
TCH,FOOT,GATCH,2396253,Tchibanga,Nyanga,GA
TCL,KTCL,USTCL,4094455,Tuscaloosa,Alabama,US
TCM,KTCM,,5812944,Tacoma,Washington,US
TCN,MMHC,MXTCN,3516109,Tehuacán,Puebla,MX
TCO,SKCO,COTCO,3666640,Tumaco,Nariño,CO
TCP,HETB,EGTCP,347702,Ţābā,South Sinai,EG
TCQ,SPTN,PETCQ,3928128,Tacna,Tacna,PE
TCR,,,8629640,Thoothukudi,Tamil Nadu,IN
TCS,KTCS,USTCS,5495292,Truth or Consequences,New Mexico,US
TCT,,USTCT,5875719,Takotna,Alaska,US
TCU,FATN,ZATCU,995795,Homeward,Orange Free State,ZA
TCW,YTOC,AUTCW,2146482,Tocumwal,New South Wales,AU
TCX,OIMT,IRTCX,113659,Tabas,Yazd,IR
TCY,,NATCY,3352669,Torrabaai,Kunene,NA
TCZ,ZUTC,,9988119,Sanyi,Yunnan,CN
TDA,,COTDA,6198143,Trinidad,Casanare,CO
TDB,,PGTDB,2097960,Duau,Northern Province,PG
TDD,SLTR,BOTDD,3902377,La Santisima Trinidad,El Beni,BO
TDF,KTDF,,4472415,Hurdle Mills,North Carolina,US
TDG,RPMW,PHTDG,1683302,Tandag,Caraga,PH
TDJ,HDTJ,DJTDJ,220782,Tadjoura,Tadjourah,DJ
TDK,UAAT,KZTDK,1518542,Taldykorgan,Almaty Oblysy,KZ
TDL,SAZT,ARTDL,3427833,Tandil,Buenos Aires,AR
TDN,,,8620974,Moondoalnee,Western Australia,AU
TDO,KTDO,USTDO,5791201,Cowlitz,Washington,US
TDP,,,3691185,Trompeteros,Loreto,PE
TDR,YTDR,AUTDR,2146901,Theodore,Queensland,AU
TDS,AYSS,,2086591,Sipoi,Western Province,PG
TDT,,ZATDT,940524,Welverdiend,Limpopo,ZA
TDV,FMSN,MGTDV,1055674,Tanandava,,MG
TDW,KTDW,,5516233,Amarillo,Texas,US
TDX,VTBO,,1605279,Trat,Trat,TH
TDZ,KTDZ,,5174035,Toledo,Ohio,US
TEA,MHTE,HNTEA,3600931,Tela,Atlántida,HN
TEB,KTEB,USTEB,5105333,Teterboro,New Jersey,US
TEC,SBTL,BRTEC,3446652,Telêmaco Borba,Paraná,BR
TED,EKTS,DKTED,2611755,Thisted,North Denmark,DK
TEE,DABS,DZTEE,2477461,Tébessa,Tébessa,DZ
TEG,DFET,BFTEG,2354675,Tenkodogo,Centre-Est,BF
TEI,VETJ,INTEI,1254709,Tezu,Arunachal Pradesh,IN
TEK,PAKA,,5875879,Tatitlek,Alaska,US
TEL,WBKE,MYTEL,1733560,Telupid,Sabah,MY
TEM,YTEM,AUTEM,2147150,Temora,New South Wales,AU
TEN,ZUTR,CNTEN,1792592,Tongren,Guizhou,CN
TEO,,PGTEO,2092437,Lelefiru,Gulf,PG
TEQ,LTBU,TRTEK,748893,Çorlu,Tekirdağ,TR
TER,LPLA,PTTER,3372952,Lajes,Azores,PT
TES,HHTS,ERTES,327651,Teseney,Gash-Barka,ER
TET,FQTT,MZTET,1026014,Tete,Tete,MZ
TEU,NZMO,NZTEU,2187816,Manapouri,Southland,NZ
TEV,LETL,,3125598,Caudé,Aragon,ES
TEW,,IRTEW,41024,Dolengeh,Fars,IR
TEX,KTEX,USQTR,5441199,Telluride,Colorado,US
TEY,BITE,ISTEY,3412655,Thingeyri,Westfjords,IS
TEZ,VETZ,INTEZ,1254710,Tezpur,Assam,IN
TFB,,,2085484,Tifalmin,Sandaun,PG
TFF,SBTF,BRTFF,3661944,Tefé,Amazonas,BR
TFI,AYTU,PGTFI,2085070,Tufi,Northern Province,PG
TFL,SNTO,BRTFL,3446621,Teófilo Otoni,Minas Gerais,BR
TFM,,PGTFM,2085585,Telefomin,Sandaun,PG
TFN,GCXO,ESTFN,2511174,Santa Cruz de Tenerife,Canary Islands,ES
TFS,GCTS,ESTFS,2511174,Santa Cruz de Tenerife,Canary Islands,ES
TFT,OPTT,PKTFT,9969716,Taftan,Balochistān,PK
TGA,,SGTGA,1880536,Tengah,South West,SG
TGC,WBGT,,1771041,Kampong Barong,Sarawak,MY
TGD,LYPG,METGD,3193044,Podgorica,Podgorica,ME
TGE,,USTGE,4094490,Tuskegee,Alabama,US
TGG,WMKN,MYTGG,1734705,Kuala Terengganu,Terengganu,MY
TGH,NVST,VUTGH,2136741,Kouroumanpé,Shefa,VU
TGI,SPGM,PETGI,3691348,Tingo María,Huanuco,PE
TGJ,NWWA,NCTGJ,2140377,Lot,,NC
TGK,,,484907,Taganrog,Rostov,RU
TGL,,PGTGL,2132485,Tagula,Milne Bay,PG
TGM,LRTM,ROTGM,665004,Târgu-Mureş,Mureş,RO
TGO,ZBTL,CNTGO,2034400,Tongliao,Inner Mongolia,CN
TGP,UNIP,,1509008,Podkamennaya Tunguska,Krasnoyarskiy,RU
TGQ,,,6318738,Tangará da Serra,Mato Grosso,BR
TGR,DAUK,DZTGR,2475475,Touggourt,Ouargla,DZ
TGS,,,1048364,Chokwé,Gaza,MZ
TGT,HTTG,TZTGT,149606,Tanga,Tanga,TZ
TGU,MHTG,HNTGU,3600949,Tegucigalpa,Francisco Morazán,HN
TGV,LBTG,BGTGV,726174,Targovishte,Tŭrgovishte,BG
TGZ,MMTG,MXTGZ,3515001,Tuxtla Gutiérrez,Chiapas,MX
THA,KTHA,USTHA,4663494,Tullahoma,Tennessee,US
THB,FXTA,LSTHB,1106835,Thaba-Tseka,Thaba-Tseka,LS
THC,GLTN,LRTHC,2272491,Zwedru,Grand Gedeh,LR
THD,,,1584582,Cư Điện,Thanh Hóa,VN
THE,SBTE,BRTHE,3386496,Teresina,Piauí,BR
THG,YTNG,AUTHG,2175819,Biloela,Queensland,AU
THH,NZTS,NZTHH,2181290,Te Waitere,Waikato,NZ
THI,GQNC,MRTHI,2376218,Tîchît,Tagant,MR
THK,VLTK,LATHK,1662104,Ban Nabông,Khammouan,LA
THL,VYTL,MMTHL,1295301,Tachilek,Shan,MM
THN,ESGT,SETHN,2667303,Trollhättan,Västra Götaland,SE
THO,BITN,ISTHO,2626002,Þórshöfn,Northeast,IS
THQ,ZLTS,,1792892,Tianshui,Gansu,CN
THR,OIII,IRTHR,112931,Tehran,Tehrān,IR
THS,VTPO,THTHS,1150533,Sukhothai,Sukhothai,TH
THT,GQNT,MRTHT,2376486,Tamchekket,Hodh El Gharbi,MR
THU,BGTL,,3831451,Dundas,Qaasuitsup,GL
THV,KTHV,USTHV,4557717,East York,Pennsylvania,US
THX,UOTT,,1488903,Turukhansk,Krasnoyarskiy,RU
THY,FATH,ZATHY,949224,Thohoyandou,Limpopo,ZA
THZ,DRRT,NETHZ,2439376,Tahoua,Tahoua,NE
TIA,LATI,ALTIA,3183875,Tirana,Tiranë,AL
TIB,,COTIB,3667202,Tibú,Norte de Santander,CO
TIC,,MHTIC,7304035,Tinak,Arno Atoll,MH
TID,DAOB,DZTID,2476897,Tiaret,Tiaret,DZ
TIE,HATP,ETTIE,327694,Tippi,"Southern Nations, Nationalities, and People's Region",ET
TIF,OETF,SATIF,107968,Ta'if,Makkah,SA
TIG,,PGTIG,2085415,Tingwon,New Ireland,PG
TIH,NTGC,PFTIH,4033247,Tuherahera,,PF
TII,OATN,AFTII,1122747,Tarinkot,Oruzgan,AF
TIJ,MMTJ,MXTIJ,3981609,Tijuana,Baja California,MX
TIK,KTIK,,4544349,Oklahoma City,Oklahoma,US
TIL,,CATIL,5920521,Cheadle,Alberta,CA
TIM,WABP,IDTIM,1624232,Tembagapura,Papua,ID
TIN,DAOF,DZTIN,2476301,Tindouf,Tindouf,DZ
TIO,VYHN,MMTIO,1291048,Tilin,Magway,MM
TIP,HLLT,LYTIP,2210247,Tripoli,Tripoli,LY
TIQ,PGWT,MPTIQ,7798576,Marpo Heights Hamlet,Tinian,MP
TIR,VOTP,INTIR,1254360,Tirupati,Andhra Pradesh,IN
TIU,NZTU,NZTIU,2181133,Timaru,Canterbury,NZ
TIV,LYTV,METIV,3189073,Tivat,Tivat,ME
TIW,KTIW,USTIW,5812944,Tacoma,Washington,US
TIX,KTIX,USTIX,4175437,Titusville,Florida,US
TIY,GQND,MRTIY,2376193,Tidjikja,Tagant,MR
TIZ,AYTA,PGTIZ,2085772,Tari,Hela,PG
TJA,SLTJ,BOTJA,3903320,Tarija,Tarija,BO
TJB,WIBT,IDTJB,1624974,Tanjung Balai,Riau Islands,ID
TJC,,PATJC,3700673,Ticantiquí,Guna Yala,PA
TJG,WAON,IDTJG,8647231,Tanta,South Kalimantan,ID
TJH,RJBT,JPTJH,1849831,Toyooka,Hyōgo,JP
TJI,MHTJ,HNTJI,3600591,Trujillo,Colón,HN
TJK,LTAW,TRTJK,738743,Tokat,Tokat,TR
TJL,SSTL,,3446098,Três Lagoas,Mato Grosso do Sul,BR
TJM,USTR,RUTJM,1488754,Tyumen,Tyumenskaya,RU
TJN,,PFTJN,4034086,Ohomo,,PF
TJQ,WIOD,IDTJQ,1624877,Tanjung Pandan,Bangka–Belitung Islands,ID
TJS,WALG,IDTJS,1624827,Tanjung Selor,North Kalimantan,ID
TJU,UTDK,,1221194,Kŭlob,Khatlon,TJ
TJV,VOTJ,INTJV,1254649,Thanjāvūr,Tamil Nadu,IN
TKA,PATK,USTKA,5875745,Talkeetna,Alaska,US
TKB,,PGTKB,2085594,Tekadu,Morobe,PG
TKC,FKKC,CMTKC,2221504,Tiko,South-West,CM
TKD,DGTK,GHTKD,2295458,Sekondi-Takoradi,Western,GH
TKE,,USTKE,5557890,Tenakee Springs,Alaska,US
TKF,KTRK,USTKF,5403676,Truckee,California,US
TKG,WICT,IDTKG,1624917,Bandar Lampung,Lampung,ID
TKI,,USTKI,5555997,New Tokeen,Alaska,US
TKJ,PATJ,USTKJ,5876363,Tok,Alaska,US
TKK,PTKK,FMTKK,4038461,Iras,Chuuk,FM
TKL,,USTKL,6170091,Tulsequah,British Columbia,CA
TKM,,GTTKM,3588369,Tikal,Petén,GT
TKN,RJKN,JPTKN,1865046,Asama,Kagoshima,JP
TKO,FXTK,LSTKO,932411,Mokoeng,,LS
TKP,NTGT,PFTKP,4034508,Fakatopatere,,PF
TKQ,HTKA,TZTKQ,157738,Kigoma,Kigoma,TZ
TKR,VGSG,BDTKR,1185092,Thākurgaon,Rangpur Division,BD
TKS,RJOS,JPTKS,1850158,Tokushima,Tokushima,JP
TKT,VTPT,THTKT,1150490,Tak,Tak,TH
TKU,EFTU,FITKU,633679,Turku,Southwest Finland,FI
TKV,NTGO,PFTKV,8531917,Tumukuru,,PF
TKW,,PGTKW,8527995,Kusanap,Sandaun,PG
TKX,NTKR,PFTKX,4034508,Fakatopatere,,PF
TKY,,AUTKY,2059811,Warmun,Western Australia,AU
TKZ,NZTO,NZTKZ,2180995,Tokoroa,Waikato,NZ
TLA,PATE,USTLA,5875969,Teller,Alaska,US
TLB,OPTA,PKTLB,8739689,Tarbela Dam,Khyber Pakhtunkhwa,PK
TLC,MMTO,MXTLC,3515302,Toluca,México,MX
TLD,FBTL,BWTLD,887128,Maramani,,ZW
TLE,FMST,MGTLE,1055429,Toliara,Atsimo-Andrefana,MG
TLG,,SBTLG,2102384,Tulaghi,Central Province,SB
TLH,KTLH,USTLH,4174715,Tallahassee,Florida,US
TLI,WAMI,IDTLI,1638654,Lalos,Central Sulawesi,ID
TLJ,PATL,USTLJ,5875719,Takotna,Alaska,US
TLK,,,8468842,Talakan,Sakha,RU
TLL,EETN,EETLL,588409,Tallinn,Harjumaa,EE
TLM,DAON,DZTLM,2475687,Tlemcen,Tlemcen,DZ
TLN,LFTH,FRTLN,2972328,Toulon,Provence-Alpes-Côte d'Azur,FR
TLO,,PGTLO,2091298,Marunga,East New Britain,PG
TLP,,PGTLP,2086614,Sinimsigin,Sandaun,PG
TLQ,,,1529114,Turpan,Xinjiang Uyghur Autonomous Region,CN
TLR,KTLR,USTLR,5403783,Tulare,California,US
TLS,LFBO,FRTLS,2972315,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,FR
TLT,,USTLT,5876777,Tuluksak,Alaska,US
TLU,SKTL,COTLU,3666939,Tolú,Sucre,CO
TLV,LLBG,ILBGA,293397,Tel Aviv,Tel Aviv,IL
TLX,SCTL,CLTLX,3870294,Talca,Maule,CL
TLY,,,2017912,Plastun,Primorskiy,RU
TLZ,SWKT,BRTLZ,3466696,Catalão,Goiás,BR
TMA,KTMA,USTMA,4226552,Tifton,Georgia,US
TMB,KTMB,,4164138,Miami,Florida,US
TMC,WADT,IDTMC,7336548,Tambolaka,East Nusa Tenggara,ID
TMD,GQNH,MRTMD,2376115,Timbedgha,Hodh ech Chargui,MR
TME,SKTM,COTME,3667478,Tame,Arauca,CO
TMF,,,1337622,Veymandoo,Thaa Atholhu,MV
TMG,WBKM,MYTMG,1733959,Tomanggong,Sabah,MY
TMH,WAKT,IDTMH,2082430,Tanah Merah,Papua,ID
TMI,VNTR,NPTMI,7990098,Sangurigaun,Eastern Region,NP
TMJ,UTST,,1215957,Tirmiz,Surxondaryo,UZ
TMK,,VNTMK,1567148,Tam Kỳ,Quảng Nam,VN
TML,DGLE,GHTML,2294877,Tamale,Northern,GH
TMM,FMMT,MGTMM,1053384,Toamasina,Atsinanana,MG
TMN,NGTM,KITMN,7576335,Barebuka Village,Gilbert Islands,KI
TMO,SVTM,VETMO,3625892,Tumeremo,Bolívar,VE
TMP,EFTP,FITMP,641489,Pirkkala,Pirkanmaa,FI
TMQ,DFEM,BFTMQ,8531904,Tambao,Sahel,BF
TMR,DAAT,DZTMR,2478216,Tamanrasset,Tamanrasset,DZ
TMS,FPST,STTMS,2410763,São Tomé,São Tomé Island,ST
TMT,SBTB,BRTMT,8546175,Porto Trombetas,Pará,BR
TMU,MRTR,,3621359,Tambor,Puntarenas,CR
TMW,YSTW,AUTMW,2147497,Tamworth,New South Wales,AU
